OrderID,event_timestamp,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,DayOfWeek,Quarter,IsWeekend,EffectiveUnitPrice,RevenuePerCartItem,RevenueIntensityScore,PriceDeviation,SpendTier
ORD200316,2023-10-02,C66078,Desk,4.0,275.28,101 Main St,Gift Card,Shipped,TRK86474559,9.0,WINTER15,Facebook,1101.12,2023,10,0,4,0,275.28,122.34666666666665,30.586666666666662,-54.32811764705883,1
ORD200309,2023-10-03,C63153,Chair,4.0,549.76,625 Main St,Debit Card,Delivered,TRK38033305,4.0,FREESHIP,Facebook,2199.04,2023,10,1,4,0,549.76,549.76,137.44,194.09971910112358,2
ORD200314,2023-10-04,C29931,Desk,4.0,153.09,540 Main St,Online,Delivered,TRK48712417,4.0,FREESHIP,Referral,612.36,2023,10,2,4,0,153.09,153.09,38.2725,-176.5181176470588,0
ORD200636,2023-10-05,C60384,Laptop,4.0,371.07,336 Main St,Cash,Cancelled,TRK92080037,7.0,WINTER15,Facebook,1484.28,2023,10,3,4,0,371.07,212.04,53.01,13.362947976878615,1
ORD200817,2023-10-05,C87994,Chair,4.0,598.19,430 Main St,Credit Card,Delivered,TRK98883971,7.0,WINTER15,Email,2392.76,2023,10,3,4,0,598.19,341.8228571428572,85.4557142857143,242.52971910112365,2
ORD201082,2023-10-06,C96595,Chair,3.0,573.22,177 Main St,Debit Card,Pending,TRK59779174,5.0,SAVE10,Email,1719.66,2023,10,4,4,0,573.22,343.932,114.644,217.55971910112362,2
ORD200562,2023-10-06,C76675,Laptop,3.0,663.93,922 Main St,Gift Card,Returned,TRK28043915,6.0,FREESHIP,Email,1991.79,2023,10,4,4,0,663.93,331.965,110.655,306.2229479768786,2
ORD200765,2023-10-06,C36150,Laptop,2.0,534.91,281 Main St,Debit Card,Returned,TRK96249043,5.0,SAVE10,Google,1069.82,2023,10,4,4,0,534.91,213.964,106.982,177.2029479768786,1
ORD201188,2023-10-07,C75619,Printer,2.0,371.29,924 Main St,Gift Card,Shipped,TRK23086941,5.0,WINTER15,Facebook,742.58,2023,10,5,4,1,371.29,148.51600000000002,74.25800000000001,19.575082872928192,0
ORD200049,2023-10-07,C11985,Printer,1.0,30.44,633 Main St,Credit Card,Shipped,TRK53272402,1.0,SAVE10,Email,30.44,2023,10,5,4,1,30.44,30.44,30.44,-321.27491712707183,0
ORD200845,2023-10-08,C24212,Phone,3.0,107.36,808 Main St,Gift Card,Delivered,TRK68894675,5.0,FREESHIP,Google,322.08,2023,10,6,4,1,107.36,64.416,21.471999999999998,-267.8575641025641,0
ORD200413,2023-10-08,C13923,Tablet,1.0,118.8,123 Main St,Online,Delivered,TRK87598790,6.0,SAVE10,Email,118.8,2023,10,6,4,1,118.8,19.8,19.8,-248.8791061452514,0
ORD200118,2023-10-09,C27898,Printer,5.0,502.71,807 Main St,Gift Card,Shipped,TRK61957665,7.0,FREESHIP,Google,2513.55,2023,10,0,4,0,502.71000000000004,359.0785714285715,71.8157142857143,150.99508287292815,3
ORD200686,2023-10-09,C41903,Desk,3.0,53.6,525 Main St,Cash,Pending,TRK59112382,4.0,WINTER15,Facebook,160.8,2023,10,0,4,0,53.6,40.2,13.4,-276.0081176470588,0
ORD201112,2023-10-13,C76929,Desk,1.0,356.81,563 Main St,Online,Delivered,TRK80694400,1.0,WINTER15,Instagram,356.81,2023,10,4,4,0,356.81,356.81,356.81,27.201882352941197,0
ORD201116,2023-10-14,C69149,Printer,2.0,531.49,562 Main St,Credit Card,Delivered,TRK61265132,7.0,WINTER15,Facebook,1062.98,2023,10,5,4,1,531.49,151.8542857142857,75.92714285714285,179.77508287292818,1
ORD200980,2023-10-14,C84320,Chair,3.0,69.65,107 Main St,Cash,Delivered,TRK81093218,7.0,WINTER15,Instagram,208.95,2023,10,5,4,1,69.64999999999999,29.849999999999998,9.95,-286.01028089887643,0
ORD200003,2023-10-15,C33540,Chair,1.0,273.19,275 Main St,Debit Card,Returned,TRK62788070,5.0,SAVE10,Facebook,273.19,2023,10,6,4,1,273.19,54.638,54.638,-82.47028089887641,0
ORD200421,2023-10-15,C50683,Chair,2.0,288.21,769 Main St,Debit Card,Cancelled,TRK53032122,5.0,FREESHIP,Email,576.42,2023,10,6,4,1,288.21,115.28399999999999,57.641999999999996,-67.45028089887643,0
ORD200638,2023-10-15,C66840,Tablet,4.0,578.27,547 Main St,Online,Delivered,TRK76929637,9.0,WINTER15,Email,2313.08,2023,10,6,4,1,578.27,257.00888888888886,64.25222222222222,210.59089385474857,2
ORD200853,2023-10-16,C10002,Printer,3.0,490.01,894 Main St,Cash,Returned,TRK94641152,4.0,SAVE10,Facebook,1470.03,2023,10,0,4,0,490.01,367.5075,122.5025,138.29508287292816,1
ORD200717,2023-10-16,C50087,Chair,3.0,122.11,707 Main St,Online,Delivered,TRK31143760,4.0,WINTER15,Email,366.33,2023,10,0,4,0,122.11,91.5825,30.5275,-233.5502808988764,0
ORD201125,2023-10-16,C23555,Desk,4.0,408.36,156 Main St,Gift Card,Cancelled,TRK67210247,4.0,FREESHIP,Referral,1633.44,2023,10,0,4,0,408.36,408.36,102.09,78.75188235294121,1
ORD201161,2023-10-16,C32570,Phone,1.0,11.39,826 Main St,Cash,Cancelled,TRK35969968,6.0,WINTER15,Email,11.39,2023,10,0,4,0,11.39,1.8983333333333334,1.8983333333333334,-363.8275641025641,0
ORD201167,2023-10-17,C17966,Printer,2.0,92.87,360 Main St,Credit Card,Pending,TRK31169396,5.0,FREESHIP,Facebook,185.74,2023,10,1,4,0,92.87,37.148,18.574,-258.8449171270718,0
ORD200446,2023-10-18,C89592,Laptop,5.0,509.58,262 Main St,Online,Delivered,TRK49442402,6.0,FREESHIP,Instagram,2547.9,2023,10,2,4,0,509.58000000000004,424.65000000000003,84.93,151.8729479768786,3
ORD200279,2023-10-20,C69167,Chair,3.0,55.01,263 Main St,Online,Pending,TRK12425655,7.0,WINTER15,Email,165.03,2023,10,4,4,0,55.01,23.575714285714287,7.8585714285714285,-300.6502808988764,0
ORD200621,2023-10-22,C37455,Phone,5.0,476.01,146 Main St,Credit Card,Delivered,TRK82685594,7.0,WINTER15,Google,2380.05,2023,10,6,4,1,476.01000000000005,340.00714285714287,68.00142857142858,100.7924358974359,2
ORD200434,2023-10-22,C73893,Printer,5.0,327.68,384 Main St,Credit Card,Returned,TRK85939879,6.0,FREESHIP,Facebook,1638.4,2023,10,6,4,1,327.68,273.06666666666666,54.61333333333334,-24.03491712707182,1
ORD201021,2023-10-23,C74519,Phone,3.0,315.27,309 Main St,Credit Card,Cancelled,TRK97351945,4.0,SAVE10,Email,945.81,2023,10,0,4,0,315.27,236.4525,78.8175,-59.947564102564115,1
ORD201055,2023-10-23,C10787,Monitor,4.0,274.82,932 Main St,Debit Card,Delivered,TRK91512567,9.0,WINTER15,Email,1099.28,2023,10,0,4,0,274.82,122.14222222222222,30.535555555555554,-83.84361963190184,1
ORD200005,2023-10-23,C37249,Phone,2.0,245.86,934 Main St,Credit Card,Shipped,TRK72976927,4.0,SAVE10,Instagram,491.72,2023,10,0,4,0,245.86,122.93,61.465,-129.35756410256408,0
ORD200417,2023-10-24,C44492,Laptop,5.0,55.41,954 Main St,Online,Cancelled,TRK51429869,5.0,FREESHIP,Google,277.05,2023,10,1,4,0,55.410000000000004,55.410000000000004,11.082,-302.2970520231214,0
ORD200524,2023-10-25,C44778,Phone,1.0,153.0,103 Main St,Credit Card,Returned,TRK92617366,4.0,FREESHIP,Referral,153.0,2023,10,2,4,0,153.0,38.25,38.25,-222.2175641025641,0
ORD200886,2023-10-25,C29620,Phone,1.0,460.13,792 Main St,Credit Card,Returned,TRK22046456,1.0,FREESHIP,Google,460.13,2023,10,2,4,0,460.13,460.13,460.13,84.9124358974359,0
ORD200492,2023-10-25,C39074,Laptop,5.0,606.52,103 Main St,Debit Card,Shipped,TRK13027036,6.0,SAVE10,Instagram,3032.6,2023,10,2,4,0,606.52,505.43333333333334,101.08666666666666,248.8129479768786,3
ORD200646,2023-10-27,C98761,Chair,4.0,498.51,804 Main St,Debit Card,Shipped,TRK43262630,4.0,SAVE10,Google,1994.04,2023,10,4,4,0,498.51,498.51,124.6275,142.84971910112358,2
ORD200129,2023-10-27,C52751,Laptop,4.0,263.93,427 Main St,Debit Card,Shipped,TRK72481234,4.0,FREESHIP,Facebook,1055.72,2023,10,4,4,0,263.93,263.93,65.9825,-93.77705202312137,1
ORD200550,2023-10-29,C97485,Laptop,4.0,228.91,573 Main St,Cash,Shipped,TRK81794737,4.0,FREESHIP,Google,915.64,2023,10,6,4,1,228.91,228.91,57.2275,-128.79705202312138,1
ORD201065,2023-10-30,C47778,Printer,5.0,666.8,488 Main St,Debit Card,Delivered,TRK79504329,7.0,SAVE10,Referral,3330.4075,2023,10,0,4,0,666.0815,475.7725,95.1545,315.0850828729281,3
ORD200874,2023-10-31,C92180,Chair,2.0,488.9,632 Main St,Cash,Delivered,TRK93315929,7.0,FREESHIP,Facebook,977.8,2023,10,1,4,0,488.9,139.68571428571428,69.84285714285714,133.23971910112357,1
ORD200159,2023-10-31,C48965,Printer,1.0,299.35,819 Main St,Credit Card,Cancelled,TRK50921780,5.0,WINTER15,Email,299.35,2023,10,1,4,0,299.35,59.870000000000005,59.870000000000005,-52.364917127071806,0
ORD201180,2023-10-31,C42235,Chair,4.0,298.36,722 Main St,Debit Card,Pending,TRK49379882,8.0,FREESHIP,Google,1193.44,2023,10,1,4,0,298.36,149.18,37.295,-57.300280898876395,1
ORD200385,2023-10-31,C56851,Chair,5.0,191.63,752 Main St,Gift Card,Delivered,TRK65290904,6.0,FREESHIP,Facebook,958.15,2023,10,1,4,0,191.63,159.69166666666666,31.938333333333333,-164.0302808988764,1
ORD200788,2023-11-02,C47307,Chair,2.0,601.43,761 Main St,Online,Pending,TRK43516112,5.0,FREESHIP,Instagram,1202.86,2023,11,3,4,0,601.43,240.57199999999997,120.28599999999999,245.76971910112354,1
ORD200227,2023-11-02,C93220,Monitor,2.0,365.17,353 Main St,Online,Cancelled,TRK89023251,4.0,FREESHIP,Facebook,730.34,2023,11,3,4,0,365.17,182.585,91.2925,6.506380368098178,0
ORD200275,2023-11-04,C80735,Chair,2.0,65.07,360 Main St,Credit Card,Cancelled,TRK99880231,4.0,SAVE10,Google,130.14,2023,11,5,4,1,65.07,32.535,16.2675,-290.5902808988764,0
ORD200231,2023-11-05,C30955,Phone,4.0,41.9,327 Main St,Gift Card,Pending,TRK46898848,9.0,FREESHIP,Instagram,167.6,2023,11,6,4,1,41.9,18.62222222222222,4.655555555555555,-333.3175641025641,0
ORD200811,2023-11-05,C24769,Laptop,2.0,28.55,864 Main St,Gift Card,Shipped,TRK44538305,7.0,SAVE10,Email,57.1,2023,11,6,4,1,28.55,8.157142857142857,4.078571428571428,-329.15705202312137,0
ORD200338,2023-11-08,C53627,Phone,5.0,305.49,704 Main St,Debit Card,Shipped,TRK64112352,10.0,FREESHIP,Referral,1527.45,2023,11,2,4,0,305.49,152.745,30.549,-69.72756410256409,1
ORD200895,2023-11-09,C81882,Chair,3.0,154.64,832 Main St,Debit Card,Pending,TRK62371264,6.0,WINTER15,Facebook,463.92,2023,11,3,4,0,154.64000000000001,77.32000000000001,25.773333333333333,-201.02028089887642,0
ORD201152,2023-11-09,C25162,Tablet,2.0,344.18,533 Main St,Credit Card,Shipped,TRK42183078,7.0,FREESHIP,Referral,688.36,2023,11,3,4,0,344.18,98.33714285714287,49.16857142857143,-23.499106145251403,0
ORD200949,2023-11-09,C55778,Desk,5.0,110.38,319 Main St,Cash,Pending,TRK93797108,10.0,FREESHIP,Referral,551.9,2023,11,3,4,0,110.38,55.19,11.038,-219.2281176470588,0
ORD200572,2023-11-11,C27438,Printer,1.0,70.32,341 Main St,Cash,Returned,TRK69125497,4.0,WINTER15,Facebook,70.32,2023,11,5,4,1,70.32,17.58,17.58,-281.39491712707184,0
ORD200891,2023-11-11,C36534,Monitor,3.0,654.54,918 Main St,Cash,Returned,TRK38952138,7.0,SAVE10,Referral,1963.62,2023,11,5,4,1,654.54,280.51714285714286,93.50571428571428,295.8763803680981,2
ORD201035,2023-11-12,C70315,Laptop,4.0,506.11,911 Main St,Cash,Cancelled,TRK97732085,5.0,FREESHIP,Referral,2024.44,2023,11,6,4,1,506.11,404.88800000000003,101.22200000000001,148.40294797687864,2
ORD200699,2023-11-13,C36813,Laptop,3.0,614.15,897 Main St,Gift Card,Cancelled,TRK84088900,3.0,FREESHIP,Facebook,1842.45,2023,11,0,4,0,614.15,614.15,204.71666666666667,256.4429479768786,2
ORD200580,2023-11-14,C71076,Monitor,2.0,255.99,340 Main St,Credit Card,Delivered,TRK65148292,4.0,SAVE10,Instagram,511.98,2023,11,1,4,0,255.99,127.995,63.9975,-102.67361963190183,0
ORD200542,2023-11-14,C49726,Tablet,1.0,17.98,934 Main St,Cash,Cancelled,TRK20739460,6.0,FREESHIP,Email,17.98,2023,11,1,4,0,17.98,2.9966666666666666,2.9966666666666666,-349.6991061452514,0
ORD201040,2023-11-15,C13169,Tablet,1.0,536.07,932 Main St,Debit Card,Delivered,TRK66288666,5.0,FREESHIP,Google,536.07,2023,11,2,4,0,536.07,107.21400000000001,107.21400000000001,168.39089385474864,0
ORD200644,2023-11-15,C86524,Chair,2.0,366.23,961 Main St,Cash,Shipped,TRK62490506,2.0,WINTER15,Email,732.46,2023,11,2,4,0,366.23,366.23,183.115,10.56971910112361,0
ORD200474,2023-11-15,C72293,Printer,3.0,229.34,398 Main St,Credit Card,Shipped,TRK84378003,6.0,SAVE10,Referral,688.02,2023,11,2,4,0,229.34,114.67,38.22333333333333,-122.37491712707183,0
ORD201186,2023-11-18,C65497,Monitor,1.0,163.32,676 Main St,Cash,Shipped,TRK83702761,6.0,WINTER15,Facebook,163.32,2023,11,5,4,1,163.32,27.22,27.22,-195.34361963190184,0
ORD200141,2023-11-18,C80004,Printer,3.0,684.14,151 Main St,Cash,Cancelled,TRK66230753,3.0,WINTER15,Instagram,2052.42,2023,11,5,4,1,684.14,684.14,228.04666666666668,332.42508287292816,2
ORD200995,2023-11-18,C99271,Monitor,2.0,113.29,959 Main St,Cash,Pending,TRK87832736,5.0,SAVE10,Facebook,226.58,2023,11,5,4,1,113.29,45.316,22.658,-245.37361963190182,0
ORD201194,2023-11-19,C29885,Printer,3.0,189.44,725 Main St,Cash,Pending,TRK62067865,4.0,FREESHIP,Email,568.3199999999999,2023,11,6,4,1,189.43999999999997,142.07999999999998,47.35999999999999,-162.27491712707183,0
ORD200990,2023-11-19,C52313,Phone,2.0,418.26,913 Main St,Debit Card,Pending,TRK67368559,2.0,SAVE10,Google,836.52,2023,11,6,4,1,418.26,418.26,209.13,43.042435897435894,0
ORD200028,2023-11-21,C59823,Phone,4.0,160.07,568 Main St,Online,Pending,TRK65895539,5.0,FREESHIP,Email,640.28,2023,11,1,4,0,160.07,128.05599999999998,32.013999999999996,-215.1475641025641,0
ORD200009,2023-11-21,C31946,Desk,4.0,509.38,102 Main St,Credit Card,Shipped,TRK33478363,6.0,SAVE10,Google,2037.52,2023,11,1,4,0,509.38,339.58666666666664,84.89666666666666,179.7718823529412,2
ORD200905,2023-11-23,C67818,Laptop,1.0,442.39,101 Main St,Gift Card,Pending,TRK81978113,6.0,FREESHIP,Facebook,442.39,2023,11,3,4,0,442.39,73.73166666666667,73.73166666666667,84.68294797687861,0
ORD200935,2023-11-24,C39593,Phone,3.0,692.71,398 Main St,Credit Card,Delivered,TRK62405253,3.0,FREESHIP,Instagram,2078.13,2023,11,4,4,0,692.71,692.71,230.90333333333334,317.49243589743594,2
ORD200287,2023-11-24,C70437,Chair,4.0,655.18,630 Main St,Online,Shipped,TRK26628830,5.0,FREESHIP,Facebook,2620.72,2023,11,4,4,0,655.18,524.144,131.036,299.51971910112354,3
ORD200364,2023-11-24,C85282,Phone,5.0,628.74,740 Main St,Cash,Cancelled,TRK86767206,9.0,FREESHIP,Facebook,3143.7,2023,11,4,4,0,628.74,349.29999999999995,69.86,253.5224358974359,3
ORD200305,2023-11-25,C63822,Laptop,4.0,126.89,235 Main St,Cash,Pending,TRK59353216,9.0,FREESHIP,Instagram,507.56,2023,11,5,4,1,126.89,56.39555555555555,14.098888888888888,-230.8170520231214,0
ORD200101,2023-11-25,C15283,Printer,1.0,381.02,152 Main St,Cash,Shipped,TRK19286291,6.0,FREESHIP,Google,381.02,2023,11,5,4,1,381.02,63.50333333333333,63.50333333333333,29.305082872928153,0
ORD200269,2023-11-25,C48942,Tablet,4.0,663.67,129 Main St,Credit Card,Pending,TRK29355120,7.0,FREESHIP,Google,2654.68,2023,11,5,4,1,663.67,379.23999999999995,94.80999999999999,295.99089385474855,3
ORD200981,2023-11-26,C12609,Phone,4.0,136.83,490 Main St,Debit Card,Pending,TRK56379337,8.0,SAVE10,Email,547.32,2023,11,6,4,1,136.83,68.415,17.10375,-238.38756410256408,0
ORD200469,2023-11-26,C13877,Chair,5.0,676.98,893 Main St,Cash,Cancelled,TRK17254691,5.0,FREESHIP,Facebook,3330.4075,2023,11,6,4,1,666.0815,666.0815,133.2163,321.3197191011236,3
ORD201174,2023-11-27,C50159,Printer,3.0,222.34,105 Main St,Credit Card,Returned,TRK53737452,5.0,WINTER15,Email,667.02,2023,11,0,4,0,222.34,133.404,44.467999999999996,-129.37491712707183,0
ORD200997,2023-11-27,C26210,Laptop,3.0,444.75,805 Main St,Cash,Delivered,TRK40616861,6.0,SAVE10,Facebook,1334.25,2023,11,0,4,0,444.75,222.375,74.125,87.04294797687862,1
ORD200115,2023-11-27,C32580,Phone,5.0,374.99,122 Main St,Online,Shipped,TRK23670394,9.0,SAVE10,Facebook,1874.95,2023,11,0,4,0,374.99,208.32777777777778,41.66555555555556,-0.227564102564088,2
ORD201054,2023-11-29,C42949,Printer,1.0,660.66,447 Main St,Debit Card,Delivered,TRK46415143,3.0,WINTER15,Instagram,660.66,2023,11,2,4,0,660.66,220.22,220.22,308.94508287292814,0
ORD200121,2023-11-30,C89822,Desk,1.0,410.78,673 Main St,Cash,Cancelled,TRK24138598,1.0,FREESHIP,Instagram,410.78,2023,11,3,4,0,410.78,410.78,410.78,81.17188235294117,0
ORD200349,2023-11-30,C39648,Chair,1.0,465.33,824 Main St,Gift Card,Delivered,TRK56016905,2.0,FREESHIP,Google,465.33,2023,11,3,4,0,465.33,232.665,232.665,109.66971910112358,0
ORD201088,2023-11-30,C49831,Desk,3.0,491.43,213 Main St,Gift Card,Shipped,TRK21232601,6.0,WINTER15,Instagram,1474.29,2023,11,3,4,0,491.43,245.715,81.905,161.8218823529412,1
ORD200779,2023-12-01,C18076,Phone,3.0,588.74,751 Main St,Debit Card,Pending,TRK26661705,8.0,FREESHIP,Email,1766.22,2023,12,4,4,0,588.74,220.7775,73.5925,213.5224358974359,2
ORD200396,2023-12-01,C99217,Tablet,5.0,287.13,778 Main St,Online,Shipped,TRK82004594,10.0,SAVE10,Email,1435.65,2023,12,4,4,0,287.13,143.565,28.713,-80.54910614525141,1
ORD200151,2023-12-01,C32960,Printer,5.0,444.76,947 Main St,Debit Card,Returned,TRK91226500,7.0,FREESHIP,Email,2223.8,2023,12,4,4,0,444.76000000000005,317.6857142857143,63.53714285714286,93.04508287292816,2
ORD200319,2023-12-02,C53049,Laptop,2.0,563.06,413 Main St,Cash,Returned,TRK48974907,6.0,FREESHIP,Instagram,1126.12,2023,12,5,4,1,563.06,187.68666666666664,93.84333333333332,205.35294797687857,1
ORD200862,2023-12-02,C37969,Desk,3.0,120.82,799 Main St,Credit Card,Shipped,TRK69852386,5.0,SAVE10,Referral,362.46,2023,12,5,4,1,120.82,72.49199999999999,24.163999999999998,-208.7881176470588,0
ORD200525,2023-12-03,C54499,Monitor,1.0,668.48,160 Main St,Debit Card,Shipped,TRK18061555,1.0,SAVE10,Email,668.48,2023,12,6,4,1,668.48,668.48,668.48,309.8163803680982,0
ORD200733,2023-12-04,C90757,Tablet,4.0,494.84,694 Main St,Cash,Returned,TRK87991608,8.0,SAVE10,Email,1979.36,2023,12,0,4,0,494.84,247.42,61.855,127.16089385474856,2
ORD200041,2023-12-05,C20212,Monitor,3.0,611.45,657 Main St,Gift Card,Pending,TRK69733327,4.0,FREESHIP,Instagram,1834.35,2023,12,1,4,0,611.4499999999999,458.5875,152.86249999999998,252.7863803680982,2
ORD200345,2023-12-07,C24751,Tablet,5.0,501.26,259 Main St,Gift Card,Shipped,TRK37285406,10.0,FREESHIP,Referral,2506.3,2023,12,3,4,0,501.26000000000005,250.63000000000002,50.126000000000005,133.58089385474858,3
ORD200186,2023-12-07,C30334,Phone,2.0,133.55,322 Main St,Cash,Pending,TRK66388885,7.0,FREESHIP,Facebook,267.1,2023,12,3,4,0,133.55,38.15714285714286,19.07857142857143,-241.66756410256409,0
ORD201001,2023-12-08,C31371,Printer,2.0,253.68,122 Main St,Gift Card,Shipped,TRK19554327,6.0,FREESHIP,Referral,507.36,2023,12,4,4,0,253.68,84.56,42.28,-98.03491712707182,0
ORD200723,2023-12-09,C14455,Desk,3.0,54.95,385 Main St,Cash,Returned,TRK50933724,8.0,SAVE10,Referral,164.85,2023,12,5,4,1,54.949999999999996,20.60625,6.8687499999999995,-274.6581176470588,0
ORD200406,2023-12-10,C11657,Tablet,4.0,66.1,572 Main St,Cash,Returned,TRK50284486,9.0,WINTER15,Google,264.4,2023,12,6,4,1,66.1,29.377777777777776,7.344444444444444,-301.57910614525144,0
ORD200960,2023-12-11,C87687,Laptop,3.0,379.07,312 Main St,Gift Card,Pending,TRK60383805,3.0,WINTER15,Google,1137.21,2023,12,0,4,0,379.07,379.07,126.35666666666667,21.362947976878615,1
ORD200308,2023-12-11,C75888,Printer,3.0,448.9,790 Main St,Debit Card,Returned,TRK98467398,7.0,SAVE10,Instagram,1346.7,2023,12,0,4,0,448.90000000000003,192.3857142857143,64.12857142857143,97.18508287292815,1
ORD200068,2023-12-11,C41598,Chair,3.0,490.92,709 Main St,Credit Card,Pending,TRK81665940,5.0,FREESHIP,Email,1472.76,2023,12,0,4,0,490.92,294.552,98.184,135.2597191011236,1
ORD200563,2023-12-12,C12039,Laptop,1.0,132.68,844 Main St,Debit Card,Returned,TRK68645763,1.0,SAVE10,Referral,132.68,2023,12,1,4,0,132.68,132.68,132.68,-225.02705202312137,0
ORD200851,2023-12-12,C80183,Laptop,1.0,365.57,146 Main St,Online,Cancelled,TRK20814598,5.0,SAVE10,Email,365.57,2023,12,1,4,0,365.57,73.114,73.114,7.8629479768786155,0
ORD200635,2023-12-13,C12818,Chair,3.0,63.68,434 Main St,Cash,Returned,TRK40879983,6.0,FREESHIP,Facebook,191.04,2023,12,2,4,0,63.68,31.84,10.613333333333333,-291.9802808988764,0
ORD200150,2023-12-13,C25503,Phone,2.0,105.57,981 Main St,Debit Card,Returned,TRK29878837,5.0,WINTER15,Google,211.14,2023,12,2,4,0,105.57,42.227999999999994,21.113999999999997,-269.6475641025641,0
ORD200441,2023-12-13,C52915,Printer,2.0,328.54,475 Main St,Gift Card,Returned,TRK79466982,6.0,FREESHIP,Email,657.08,2023,12,2,4,0,328.54,109.51333333333334,54.75666666666667,-23.174917127071808,0
ORD201037,2023-12-13,C32347,Printer,1.0,249.81,408 Main St,Cash,Pending,TRK54073964,1.0,SAVE10,Google,249.81,2023,12,2,4,0,249.81,249.81,249.81,-101.90491712707183,0
ORD200043,2023-12-14,C60572,Chair,3.0,499.21,871 Main St,Online,Cancelled,TRK20351666,8.0,FREESHIP,Instagram,1497.63,2023,12,3,4,0,499.21000000000004,187.20375,62.401250000000005,143.54971910112357,1
ORD200230,2023-12-16,C94595,Desk,4.0,61.91,948 Main St,Gift Card,Delivered,TRK24497305,6.0,WINTER15,Email,247.64,2023,12,5,4,1,61.91,41.27333333333333,10.318333333333333,-267.6981176470588,0
ORD200389,2023-12-17,C29703,Desk,4.0,697.5,558 Main St,Cash,Shipped,TRK40543461,7.0,FREESHIP,Referral,2790.0,2023,12,6,4,1,697.5,398.57142857142856,99.64285714285714,367.8918823529412,3
ORD201138,2023-12-18,C13100,Desk,4.0,294.41,188 Main St,Debit Card,Pending,TRK55565668,4.0,FREESHIP,Instagram,1177.64,2023,12,0,4,0,294.41,294.41,73.6025,-35.19811764705878,1
ORD200831,2023-12-18,C20124,Printer,2.0,88.73,140 Main St,Online,Pending,TRK61346824,5.0,FREESHIP,Google,177.46,2023,12,0,4,0,88.73,35.492000000000004,17.746000000000002,-262.9849171270718,0
ORD200545,2023-12-19,C74138,Monitor,2.0,98.47,964 Main St,Cash,Returned,TRK74091695,3.0,FREESHIP,Instagram,196.94,2023,12,1,4,0,98.47,65.64666666666666,32.82333333333333,-260.1936196319018,0
ORD200298,2023-12-19,C19402,Printer,4.0,301.17,267 Main St,Online,Cancelled,TRK97825212,6.0,FREESHIP,Email,1204.68,2023,12,1,4,0,301.17,200.78,50.195,-50.54491712707181,1
ORD201066,2023-12-20,C10791,Desk,1.0,355.09,674 Main St,Debit Card,Cancelled,TRK20321248,5.0,SAVE10,Instagram,355.09,2023,12,2,4,0,355.09,71.018,71.018,25.48188235294117,0
ORD200138,2023-12-21,C21905,Tablet,1.0,298.06,478 Main St,Debit Card,Pending,TRK31863841,3.0,WINTER15,Google,298.06,2023,12,3,4,0,298.06,99.35333333333334,99.35333333333334,-69.61910614525141,0
ORD200265,2023-12-22,C20752,Printer,1.0,572.13,150 Main St,Debit Card,Cancelled,TRK22298450,4.0,SAVE10,Google,572.13,2023,12,4,4,0,572.13,143.0325,143.0325,220.41508287292817,0
ORD201086,2023-12-23,C46967,Tablet,2.0,513.42,401 Main St,Online,Pending,TRK91439791,5.0,WINTER15,Instagram,1026.84,2023,12,5,4,1,513.42,205.368,102.684,145.74089385474855,1
ORD200649,2023-12-23,C45899,Monitor,2.0,642.98,153 Main St,Debit Card,Returned,TRK32932093,7.0,FREESHIP,Email,1285.96,2023,12,5,4,1,642.98,183.70857142857145,91.85428571428572,284.3163803680982,1
ORD200657,2023-12-24,C19384,Tablet,4.0,87.79,532 Main St,Cash,Cancelled,TRK33207064,6.0,FREESHIP,Instagram,351.16,2023,12,6,4,1,87.79,58.52666666666667,14.631666666666668,-279.8891061452514,0
ORD200999,2023-12-24,C61957,Printer,1.0,483.38,652 Main St,Cash,Pending,TRK43983841,6.0,FREESHIP,Google,483.38,2023,12,6,4,1,483.38,80.56333333333333,80.56333333333333,131.66508287292817,0
ORD200254,2023-12-26,C10866,Monitor,3.0,263.19,770 Main St,Online,Delivered,TRK34809583,5.0,FREESHIP,Instagram,789.5699999999999,2023,12,1,4,0,263.19,157.914,52.638,-95.47361963190184,0
ORD200149,2023-12-27,C39671,Laptop,1.0,217.56,174 Main St,Debit Card,Delivered,TRK47153818,3.0,FREESHIP,Facebook,217.56,2023,12,2,4,0,217.56,72.52,72.52,-140.14705202312138,0
ORD200943,2023-12-27,C43330,Monitor,3.0,193.49,355 Main St,Gift Card,Returned,TRK71594838,6.0,FREESHIP,Facebook,580.47,2023,12,2,4,0,193.49,96.745,32.248333333333335,-165.17361963190183,0
ORD201135,2023-12-28,C11473,Printer,2.0,73.41,562 Main St,Online,Shipped,TRK97793275,2.0,SAVE10,Google,146.82,2023,12,3,4,0,73.41,73.41,36.705,-278.3049171270718,0
ORD200388,2023-12-28,C22657,Printer,3.0,633.97,152 Main St,Cash,Pending,TRK49157047,7.0,WINTER15,Facebook,1901.91,2023,12,3,4,0,633.97,271.7014285714286,90.56714285714285,282.2550828729282,2
